path,extension,bytes,category,usage_role
LancsBox/corpora/Climate_Change/OBS_2011-04-17002987.txt,.txt,3397,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-04-17002988.txt,.txt,2244,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-04-17002989.txt,.txt,1077,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-04-17002990.txt,.txt,4269,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-04-24002826.txt,.txt,3530,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-05-01004272.txt,.txt,8910,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-05-01004273.txt,.txt,1040,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-05-01004274.txt,.txt,4777,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-05-01004275.txt,.txt,1375,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-05-01004276.txt,.txt,150,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-05-01004277.txt,.txt,8910,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-05-01004278.txt,.txt,1040,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-06-19004637.txt,.txt,3229,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-06-19004638.txt,.txt,2408,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-06-19004639.txt,.txt,928,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-07-17005598.txt,.txt,1483,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-07-17005599.txt,.txt,766,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-07-17005600.txt,.txt,1481,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-07-17005601.txt,.txt,3187,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-07-17005602.txt,.txt,3185,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-07-24005440.txt,.txt,5201,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-07-24005441.txt,.txt,3491,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-07-24005442.txt,.txt,5201,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-07-24005443.txt,.txt,3478,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-07-31005290.txt,.txt,1761,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-09-25006840.txt,.txt,15946,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-09-25006841.txt,.txt,545,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-10-09008113.txt,.txt,985,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-10-09008114.txt,.txt,325,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-10-09008115.txt,.txt,1836,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-10-09008116.txt,.txt,985,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-10-09008117.txt,.txt,1278,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-10-09008118.txt,.txt,325,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-10-09008119.txt,.txt,2868,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-11-20008757.txt,.txt,7160,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-11-20008758.txt,.txt,4798,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-11-20008759.txt,.txt,7160,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-11-20008760.txt,.txt,4751,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-11-20009249.txt,.txt,3940,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-11-20009250.txt,.txt,1354,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-11-20009251.txt,.txt,14082,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-11-20009252.txt,.txt,2935,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-11-20009253.txt,.txt,3940,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-11-20009254.txt,.txt,1354,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-11-20009255.txt,.txt,9408,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-11-20009256.txt,.txt,2910,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-11-20009257.txt,.txt,7160,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-12-04010175.txt,.txt,11492,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-12-04010176.txt,.txt,2027,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-12-04010177.txt,.txt,4818,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/OBS_2011-12-04010178.txt,.txt,3179,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-01-01000310.txt,.txt,12630,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-01-03000305.txt,.txt,1506,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-01-04000303.txt,.txt,1233,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-01-13000292.txt,.txt,1420,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-01-14000290.txt,.txt,1785,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-01-15000289.txt,.txt,3761,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-02-17000242.txt,.txt,682,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-02-17000243.txt,.txt,2429,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-02-18000240.txt,.txt,1135,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-02-18000241.txt,.txt,680,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-02-19000239.txt,.txt,827,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-02-21000236.txt,.txt,1399,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-02-22000234.txt,.txt,1743,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-02-22000235.txt,.txt,3752,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-03-18000203.txt,.txt,961,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-03-19000201.txt,.txt,709,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-03-21000198.txt,.txt,1064,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-03-22000190.txt,.txt,4375,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-03-22000191.txt,.txt,1286,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-03-22000192.txt,.txt,2501,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-03-31000167.txt,.txt,1338,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-03-31000168.txt,.txt,2843,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-04-01000164.txt,.txt,3390,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-04-01000165.txt,.txt,1177,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-04-02000161.txt,.txt,1128,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-04-02000162.txt,.txt,1128,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-04-02000163.txt,.txt,947,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-04-04000158.txt,.txt,4089,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-04-06000157.txt,.txt,1162,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-04-07000156.txt,.txt,1440,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-04-08000155.txt,.txt,3912,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-04-09000154.txt,.txt,1162,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-05-03000109.txt,.txt,4183,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-05-04000106.txt,.txt,10856,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-05-04000107.txt,.txt,1906,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-05-05000104.txt,.txt,1256,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-05-05000105.txt,.txt,1270,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-05-06000101.txt,.txt,7916,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-05-06000102.txt,.txt,5808,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-05-06000103.txt,.txt,5795,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-05-07000099.txt,.txt,251,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-05-25000063.txt,.txt,794,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-05-26000061.txt,.txt,1574,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-05-26000062.txt,.txt,1019,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-05-30000059.txt,.txt,9729,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-05-31000057.txt,.txt,3030,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-05-31000058.txt,.txt,3759,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-06-15000027.txt,.txt,642,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-06-15000028.txt,.txt,4260,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-06-16000026.txt,.txt,1262,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-06-17000023.txt,.txt,3291,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-07-16000615.txt,.txt,3731,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-07-16000616.txt,.txt,861,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-07-21000608.txt,.txt,1409,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-07-21000609.txt,.txt,1338,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-07-22000607.txt,.txt,1096,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-07-23000606.txt,.txt,2292,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-07-26000602.txt,.txt,1283,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-08-02000594.txt,.txt,923,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-08-02000595.txt,.txt,726,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-08-02000596.txt,.txt,1409,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-08-03000593.txt,.txt,892,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-08-05000591.txt,.txt,1801,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-08-05000592.txt,.txt,1801,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-08-06000590.txt,.txt,1207,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-08-08000585.txt,.txt,5406,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-08-10000584.txt,.txt,1509,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-08-11000583.txt,.txt,1245,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-08-12000580.txt,.txt,2945,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-08-12000581.txt,.txt,3074,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-09-27000504.txt,.txt,6128,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-09-27000505.txt,.txt,1687,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-09-27000506.txt,.txt,1398,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-09-27000507.txt,.txt,1424,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-10-06000486.txt,.txt,2506,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-10-07000485.txt,.txt,581,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-10-18000464.txt,.txt,3721,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-10-19000459.txt,.txt,1430,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-10-19000460.txt,.txt,4940,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-10-19000461.txt,.txt,640,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-10-20000455.txt,.txt,4427,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-10-20000457.txt,.txt,1235,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-10-20000458.txt,.txt,1232,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-10-21000453.txt,.txt,950,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-10-21000454.txt,.txt,927,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-11-11000413.txt,.txt,1243,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-11-11000414.txt,.txt,7755,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-11-12000403.txt,.txt,908,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-11-12000404.txt,.txt,1382,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-11-12000405.txt,.txt,2433,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-11-12000406.txt,.txt,2433,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-12-14000342.txt,.txt,1116,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-12-14000343.txt,.txt,1100,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-12-15000334.txt,.txt,1305,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCM_2011-12-15000335.txt,.txt,88,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-01-02000306.txt,.txt,1180,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-01-23000276.txt,.txt,1837,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-01-23000277.txt,.txt,2378,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-01-23000278.txt,.txt,733,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-01-30000266.txt,.txt,2003,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-04-03000160.txt,.txt,2987,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-04-10000153.txt,.txt,1543,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-04-17000139.txt,.txt,1320,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-04-17000140.txt,.txt,3662,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-05-01000112.txt,.txt,1018,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-05-01000113.txt,.txt,1295,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-07-03000629.txt,.txt,828,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-07-10000621.txt,.txt,4592,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-07-10000622.txt,.txt,1219,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-08-07000587.txt,.txt,1398,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-08-07000588.txt,.txt,80,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-08-07000589.txt,.txt,4360,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-08-14000576.txt,.txt,4065,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-08-14000577.txt,.txt,609,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-09-11000540.txt,.txt,3304,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-09-18000526.txt,.txt,4306,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-10-23000451.txt,.txt,1946,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-10-30000438.txt,.txt,870,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-10-30000439.txt,.txt,11528,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-10-30000440.txt,.txt,1881,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-10-30000441.txt,.txt,958,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-11-13000401.txt,.txt,3228,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-11-13000402.txt,.txt,561,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-11-20000391.txt,.txt,2936,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/SCS_2011-11-20000392.txt,.txt,1325,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-01-16000475.txt,.txt,4369,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-01-16000476.txt,.txt,3170,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-01-16000477.txt,.txt,262,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-01-16000478.txt,.txt,812,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-01-30000038.txt,.txt,3293,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-03-20002153.txt,.txt,1563,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-03-20002154.txt,.txt,1968,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-03-20002155.txt,.txt,6604,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-03-20002156.txt,.txt,1563,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-03-20002157.txt,.txt,1968,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-03-20002158.txt,.txt,18343,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-05-01004291.txt,.txt,4660,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-05-08004098.txt,.txt,1445,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-05-08004099.txt,.txt,556,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-05-08004100.txt,.txt,11501,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-06-12004878.txt,.txt,529,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-06-12004879.txt,.txt,7461,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-06-12004880.txt,.txt,6002,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-06-12004881.txt,.txt,1807,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-06-19004646.txt,.txt,1617,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-06-19004647.txt,.txt,4665,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-07-17005609.txt,.txt,1980,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-07-17005610.txt,.txt,412,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-07-17005611.txt,.txt,5753,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-10-09008131.txt,.txt,1696,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-10-09008132.txt,.txt,842,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-10-09008133.txt,.txt,1637,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-10-16007932.txt,.txt,65,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-10-16007933.txt,.txt,2380,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-10-16007934.txt,.txt,684,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-11-27008512.txt,.txt,6331,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-11-27008513.txt,.txt,642,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-11-27008514.txt,.txt,1763,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-11-27008515.txt,.txt,5621,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-11-27008516.txt,.txt,1201,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-11-27008517.txt,.txt,1198,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-11-27008518.txt,.txt,1894,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-11-27008519.txt,.txt,2624,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-11-27009011.txt,.txt,4473,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-11-27009012.txt,.txt,6331,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-11-27009013.txt,.txt,642,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TGS_2011-11-27009014.txt,.txt,1763,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-02-05001609.txt,.txt,1216,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-02-05001610.txt,.txt,1824,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-02-05001611.txt,.txt,6565,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-02-08001481.txt,.txt,2785,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-02-08001482.txt,.txt,749,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-02-08001483.txt,.txt,2730,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-02-12001400.txt,.txt,321,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-02-12001401_SC.txt,.txt,1236,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-02-12001402.txt,.txt,2850,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-02-14001328.txt,.txt,1284,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-02-14001329.txt,.txt,612,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-02-14001330.txt,.txt,1873,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-02-14001331_SC.txt,.txt,619,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-02-14001332.txt,.txt,1873,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-02-26001051.txt,.txt,10539,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-02-28000985.txt,.txt,7075,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-02-28000986.txt,.txt,4639,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-04-07003258.txt,.txt,706,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-04-07003259_SC.txt,.txt,1820,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-04-07003260_SC.txt,.txt,4186,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-06004186_SC.txt,.txt,1266,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-06004187_SC.txt,.txt,1977,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-07004159.txt,.txt,1899,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-07004160.txt,.txt,10573,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-07004161.txt,.txt,1019,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-07004162.txt,.txt,1887,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-07004163.txt,.txt,935,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-07004164.txt,.txt,14,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-07004165.txt,.txt,935,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-07004166_SC.txt,.txt,643,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-09004068.txt,.txt,769,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TIM_2011-05-09004069.txt,.txt,357,auxiliary-validation,reference-corpora
